id,X_0,X_1
0.0,0.5566755318444436,0.005125455050694029
1.0,0.7692169207965551,0.005125455050694029
2.0,0.7703355724242368,0.005125455050694029
3.0,0.19449846053732595,0.005125455050694029
4.0,0.10794080787265845,0.005125455050694029
5.0,0.10684518340823591,0.005125455050694029
6.0,0.6694290480479859,0.005125455050694029
7.0,0.23879171543595606,0.005125455050694029
8.0,0.5286725507023418,0.005125455050694029
9.0,0.3096098609508197,0.005125455050694029
10.0,0.7901692812552978,0.005125455050694029
11.0,0.08871399264014687,0.005125455050694029
12.0,0.20988848345087838,0.005125455050694029
13.0,0.12934077726339407,0.005125455050694029
14.0,0.7815533351145387,0.005125455050694029
15.0,0.2887156558711216,0.005125455050694029
16.0,0.1444836743241532,0.005125455050694029
17.0,0.6676014644806064,0.005125455050694029
18.0,0.4072506600144856,0.005125455050694029
19.0,0.19519647836422524,0.005125455050694029
20.0,0.06717019662357382,0.005125455050694029
21.0,0.3647568532278683,0.005125455050694029
22.0,0.5747524221242454,0.005125455050694029
23.0,0.12411810195248753,0.005125455050694029
24.0,0.5454829567332942,0.005125455050694029
25.0,0.7566631378889533,0.005125455050694029
26.0,0.19084510152783007,0.005125455050694029
27.0,0.5852617411683761,0.005125455050694029
28.0,0.8028938743957234,0.005125455050694029
29.0,0.3060313479356087,0.005125455050694029
30.0,0.6387414712039209,0.005125455050694029
31.0,0.33795098867193984,0.005125455050694029
32.0,0.6532446830418771,0.005125455050694029
33.0,0.07460466331701623,0.005125455050694029
34.0,0.23214491477108037,0.005125455050694029
35.0,0.023919093959201977,0.005125455050694029
36.0,0.6833974887884942,0.005125455050694029
37.0,0.5462999838117971,0.005125455050694029
38.0,0.6553967344084132,0.005125455050694029
39.0,0.6593853553159617,0.005125455050694029
40.0,0.7436709592530604,0.005125455050694029
41.0,0.3004902687151689,0.005125455050694029
42.0,0.18078480575744524,0.40509184869139464
43.0,0.7244701121811854,0.40509184869139464
44.0,0.022723836675805433,0.005125455050694029
45.0,0.10637042554945243,0.005125455050694029
46.0,0.7243333318430744,0.3668315737980307
47.0,0.616422751231886,0.3668315737980307
48.0,0.6274208612241682,0.3668315737980307
49.0,0.3993902407463272,0.3668315737980307
50.0,0.30599739527778713,0.3456716714855838
51.0,0.7673172750710378,0.3456716714855838
52.0,0.6097501202123579,0.3456716714855838
53.0,0.31171443968389534,0.3456716714855838
54.0,0.6581340475378475,0.3456716714855838
55.0,0.18701118504374534,0.3456716714855838
56.0,0.2180007509419544,0.3456716714855838
57.0,0.03885168611871896,0.22141151969605147
58.0,0.39279987899562263,0.3576390592292929
59.0,0.4877307038919295,0.13622753953324143
60.0,0.36652991461149154,0.13622753953324143
61.0,0.3648003185941459,0.13622753953324143
62.0,0.7673435165515851,0.15908583956744363
63.0,0.45801910143919106,0.022858300034202198
64.0,0.3935487129871964,0.022858300034202198
65.0,0.5720342822160723,0.022858300034202198
66.0,0.4736362093615145,0.022858300034202198
67.0,0.003822437352044082,0.022858300034202198
68.0,0.5484450661809759,0.022858300034202198
69.0,0.02742839012520001,0.022858300034202198
70.0,0.08737011124704074,0.022858300034202198
71.0,0.31489236979202934,0.022858300034202198
72.0,0.05479940717147123,0.005125455050694029
73.0,0.25888983845228813,0.005125455050694029
74.0,0.2557234165443201,0.005125455050694029
75.0,0.3529437789981159,0.6462072275259122
76.0,0.6546577094110141,0.6462072275259122
77.0,0.7552600867229707,0.6462072275259122
78.0,0.334241055698969,0.6462072275259122
79.0,0.606091487008715,0.6462072275259122
80.0,0.40914268046616653,0.005125455050694029
81.0,0.5494604183088102,0.005125455050694029
82.0,0.04660426187112563,0.005125455050694029
83.0,0.7735713122687525,0.005125455050694029
84.0,0.045111466166955515,0.005125455050694029
85.0,0.13292112936968312,0.005125455050694029
86.0,0.22411516883546415,0.005125455050694029
87.0,0.4565182141898779,0.005125455050694029
88.0,0.1446514400644124,0.005125455050694029
89.0,0.6175459510882163,0.005125455050694029
90.0,0.07873910807700002,0.005125455050694029
91.0,0.44169048091883367,0.005125455050694029
92.0,0.5891914896540074,0.005125455050694029
93.0,0.47728403847005235,0.005125455050694029
94.0,0.3876115810491128,0.005125455050694029
95.0,0.5217779502922312,0.005125455050694029
96.0,0.06697916985454552,0.005125455050694029
97.0,0.3843979623436216,0.005125455050694029
98.0,0.44126330798602953,0.005125455050694029
99.0,0.018257932488838592,0.005125455050694029
100.0,0.584101672350174,0.005125455050694029
101.0,0.7575370847035028,0.005125455050694029
102.0,0.6279728980477243,0.005125455050694029
103.0,0.25118485315622674,0.005125455050694029
104.0,0.17537089255752839,0.005125455050694029
105.0,0.42788242195731013,0.005125455050694029
106.0,0.45789386288971534,0.005125455050694029
107.0,0.2757908110025496,0.005125455050694029
108.0,0.6792472262506226,0.005125455050694029
109.0,0.41646493082018743,0.04352133071390264
110.0,0.018186199422486275,0.04352133071390264
111.0,0.4965003632334168,0.04352133071390264
112.0,0.4476275447053661,0.04352133071390264
113.0,0.7585414492522167,0.04352133071390264
114.0,0.16519834611051093,0.3758306836023458
115.0,0.07624049484426146,0.3758306836023458
116.0,0.7382140112369421,0.3758306836023458
117.0,0.580218085365245,0.3758306836023458
118.0,0.6929704357875527,0.3758306836023458
119.0,0.4542846583185138,0.3758306836023458
120.0,0.6048182449014785,0.005125455050694029
121.0,0.22194585235427783,0.005125455050694029
122.0,0.33903358752318963,0.005125455050694029
123.0,0.7043359604777578,0.005125455050694029
124.0,0.29889018555328867,0.005125455050694029
125.0,0.7906474267764473,0.005125455050694029
126.0,0.5648814384143422,0.005125455050694029
127.0,0.632908525517036,0.005125455050694029
128.0,0.23152481289065088,0.005125455050694029
129.0,0.6946761495097922,0.005125455050694029
130.0,0.32718470644720044,0.005125455050694029
131.0,0.6759883437095997,0.005125455050694029
132.0,0.5913485201988238,0.005125455050694029
133.0,0.29957582887920825,0.005125455050694029
134.0,0.09971389077320358,0.005125455050694029
135.0,0.6175502016367771,0.005125455050694029
136.0,0.35245706117139153,0.005125455050694029
137.0,0.6852921945735825,0.005125455050694029
138.0,0.32097425916379363,0.005125455050694029
139.0,0.2565387350677874,0.005125455050694029
140.0,0.676899320714206,0.005125455050694029
141.0,0.5190795655843295,0.005125455050694029
142.0,0.6598224885824019,0.005125455050694029
143.0,0.410783284503112,0.005125455050694029
144.0,0.380884896976457,0.005125455050694029
145.0,0.4954057770815852,0.005125455050694029
146.0,0.5075487544485349,0.005125455050694029
147.0,0.34107155228347885,0.005125455050694029
148.0,0.7109314637604726,0.005125455050694029
149.0,0.17696868775325933,0.005125455050694029
150.0,0.640102990517982,0.005125455050694029
151.0,0.688748679889526,0.005125455050694029
152.0,0.6657022068579909,0.005125455050694029
153.0,0.4072597669502405,0.005125455050694029
154.0,0.6340226970631304,0.005125455050694029
155.0,0.319295670415339,0.005125455050694029
156.0,0.22649436094293313,0.005125455050694029
157.0,0.6357492337232019,0.005125455050694029
158.0,0.8077705782035316,0.005125455050694029
159.0,0.5124453549445437,0.005125455050694029
160.0,0.018391903521078962,0.005125455050694029
161.0,0.6453922905408892,0.005125455050694029
162.0,0.2454360683182663,0.005125455050694029
163.0,0.41154310449830284,0.005125455050694029
164.0,0.4561631574877273,0.005125455050694029
165.0,0.17374216243000118,0.005125455050694029
166.0,0.41411569093266987,0.005125455050694029
167.0,0.8037240194844868,0.005125455050694029
168.0,0.7580311765734956,0.005125455050694029
169.0,0.1339045489920465,0.005125455050694029
170.0,0.46342142100745615,0.005125455050694029
171.0,0.31162639518123597,0.005125455050694029
172.0,0.5000540456752127,0.005125455050694029
173.0,0.1325618768669634,0.005125455050694029
174.0,0.230256376121084,0.005125455050694029
175.0,0.18978215466698195,0.005125455050694029
176.0,0.5542219841284841,0.005125455050694029
177.0,0.04349673079453033,0.005125455050694029
178.0,0.3723364480740976,0.005125455050694029
179.0,0.31274799285480404,0.005125455050694029
180.0,0.0010457681844484226,0.005125455050694029
181.0,0.6625486464387776,0.005125455050694029
182.0,0.24569890259332383,0.005125455050694029
183.0,0.7395656095601313,0.005125455050694029
184.0,0.2103822415077853,0.005125455050694029
185.0,0.5198952326954638,0.005125455050694029
186.0,0.3479665608394728,0.005125455050694029
187.0,0.20426613301846336,0.005125455050694029
188.0,0.1932178526175861,0.005125455050694029
189.0,0.0771972129267183,0.005125455050694029
190.0,0.21219054084817907,0.005125455050694029
191.0,0.10068450490086273,0.005125455050694029
192.0,0.5610683457281292,0.005125455050694029
193.0,0.743395994436329,0.005125455050694029
194.0,0.2897125476547925,0.005125455050694029
195.0,0.8051116548191762,0.005125455050694029
196.0,0.6920146520099303,0.005125455050694029
197.0,0.15770898016128668,0.005125455050694029
198.0,0.30462481730022034,0.005125455050694029
199.0,0.7665314098474255,0.005125455050694029
200.0,0.46958956085047715,0.005125455050694029
201.0,0.7014584932607197,0.005125455050694029
